ds,y,yhat,method,train_test,algorithm,DataProcessing
2017-06-28 04:00:00,16613.91602,20382.826060194722,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 05:00:00,16140.747746666666,17967.824581888017,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 06:00:00,17758.960666666666,17464.34110901967,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 07:00:00,20413.549583333333,18406.770803298383,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 08:00:00,22471.059246666668,21084.060784553894,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 09:00:00,24306.415233333337,23844.01188862156,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 10:00:00,25760.63023,25536.282297940787,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 11:00:00,26536.453273333333,26400.07546946708,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 12:00:00,27018.630433333336,27609.221710652615,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 13:00:00,27054.639963333335,27927.254118917328,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 14:00:00,26420.336549999996,27280.419385619938,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 15:00:00,26058.733203333333,27431.5870728387,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 16:00:00,25417.379816666667,26694.226385209182,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 17:00:00,25756.18413,25737.457122419193,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 18:00:00,32683.05864,26905.047664689355,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 19:00:00,34417.557726666666,32788.112657122525,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 20:00:00,34281.26070666667,33764.83361671947,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 21:00:00,33435.02759666666,34124.81091090774,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 22:00:00,31801.54056333333,32548.3602957819,aggregate,train,CatBoost,MaxAbsScaler
2017-06-28 23:00:00,28916.626429999997,30600.32018903259,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 00:00:00,25525.067566666665,26366.835962756235,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 01:00:00,23576.624503333336,24420.630399205183,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 02:00:00,22732.43145,23118.377056441004,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 03:00:00,21291.12393,22039.781076029056,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 04:00:00,16948.38582666667,20853.631089722436,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 05:00:00,16483.837193333336,17482.136716707653,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 06:00:00,18003.70015,17864.72785298234,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 07:00:00,19438.957270000003,18735.821614899625,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 08:00:00,21242.040539999998,20486.076721595095,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 09:00:00,23428.46167666667,22393.308279025245,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 10:00:00,25709.8092,25053.4912267738,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 11:00:00,25925.559586666666,26800.298206786392,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 12:00:00,26156.464320000003,26522.809597331212,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 13:00:00,26564.53615666667,27410.66877646983,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 14:00:00,26387.28283,26609.821248223536,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 15:00:00,25801.162653333333,27334.167513756984,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 16:00:00,25725.35066333333,25551.383226829857,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 17:00:00,26234.31960666667,25464.121412929086,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 18:00:00,33863.28696,27467.904457825523,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 19:00:00,35285.671696666665,34203.54934564939,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 20:00:00,35185.70329666667,34804.821896552865,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 21:00:00,34203.19938,34385.125923772226,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 22:00:00,32601.900833333333,33157.07915246089,aggregate,train,CatBoost,MaxAbsScaler
2017-06-29 23:00:00,28980.19067333333,32472.99931637056,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 00:00:00,26101.979926666667,28208.31060884482,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 01:00:00,23849.616193333335,26334.283364293795,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 02:00:00,22425.24956,24097.997343734973,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 03:00:00,20984.65492666667,22086.343692552877,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 04:00:00,17046.85779,20256.252026128004,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 05:00:00,16595.88651666667,18302.485092045503,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 06:00:00,18321.645269999997,17920.5566965866,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 07:00:00,20514.974796666665,18711.724527326503,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 08:00:00,22876.617180000005,20992.46124886803,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 09:00:00,24869.332599999998,24324.210304913075,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 10:00:00,26244.245680000004,25638.702916728944,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 11:00:00,26279.149806666668,27736.866403903306,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 12:00:00,26899.437650000003,27215.267329259677,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 13:00:00,26722.116960000003,27999.61993815489,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 14:00:00,26482.567146666668,27371.871078627853,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 15:00:00,26111.208533333338,27352.48092383592,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 16:00:00,25895.412040000003,27060.508201398927,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 17:00:00,26211.661133333335,26535.978697288974,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 18:00:00,33825.125159999996,27412.120629845627,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 19:00:00,35366.65675,34714.24705746147,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 20:00:00,35041.52854,34564.8726638258,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 21:00:00,34157.74608666667,33283.35323338776,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 22:00:00,32431.408673333335,33252.43960585501,aggregate,train,CatBoost,MaxAbsScaler
2017-06-30 23:00:00,29548.025810000003,30950.933182740144,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 00:00:00,25907.23600333333,27870.860529635356,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 01:00:00,23738.30222666667,25482.14136631125,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 02:00:00,22747.65632,23707.37106366415,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 03:00:00,21291.660663333332,22758.373513785824,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 04:00:00,17286.828286666667,21530.594155036175,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 05:00:00,16522.461809999997,18585.710644371193,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 06:00:00,17905.28029,17890.102402282326,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 07:00:00,20461.90599666667,18634.738792890366,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 08:00:00,22912.215290000004,21161.382340429896,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 09:00:00,25137.220353333338,25077.98588621638,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 10:00:00,26602.94544,25624.054120496632,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 11:00:00,27630.707413333334,27868.585485480166,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 12:00:00,28091.42648,28199.473721108163,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 13:00:00,28119.72993,28697.527924301503,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 14:00:00,27863.059370000003,28770.221310121884,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 15:00:00,26778.003836666667,28571.690183505216,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 16:00:00,26757.924753333333,28234.76891649212,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 17:00:00,27503.151223333334,27855.57480403064,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 18:00:00,35463.99224,29869.486116756503,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 19:00:00,37205.495566666665,35421.49639256772,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 20:00:00,36493.81388,35957.5870286997,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 21:00:00,35101.149723333336,34902.44388970971,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 22:00:00,32820.666269999994,33947.61525933792,aggregate,train,CatBoost,MaxAbsScaler
2017-07-01 23:00:00,29692.316519999997,31635.272318427797,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 00:00:00,26482.135603333332,28967.926710005966,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 01:00:00,24082.736536666667,26436.04383992727,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 02:00:00,22801.741106666665,23629.877442466644,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 03:00:00,21426.414356666664,21701.651348001757,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 04:00:00,17635.61780333333,20832.697947838253,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 05:00:00,16631.326796666668,17881.19359969886,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 06:00:00,17965.846999999998,17830.622063601997,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 07:00:00,19716.2874,19322.056720976663,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 08:00:00,21814.314986666668,21580.10463598774,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 09:00:00,24103.56822,23310.174153619235,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 10:00:00,25329.63306333333,25086.891134447316,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 11:00:00,26333.34853,25977.013054343424,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 12:00:00,26763.633293333336,27463.64722732984,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 13:00:00,26438.4006,27557.14050295392,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 14:00:00,25909.409033333333,27058.06883357381,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 15:00:00,25413.649676666668,26406.069035980316,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 16:00:00,25370.023639999996,26150.491985029574,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 17:00:00,25983.40179,26217.95994152941,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 18:00:00,33997.91976,28084.90723985989,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 19:00:00,35565.45671666667,35188.94846092843,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 20:00:00,35865.66659,35032.307087945504,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 21:00:00,35091.71858666666,34740.03399732183,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 22:00:00,32932.16866333333,33697.655175258675,aggregate,train,CatBoost,MaxAbsScaler
2017-07-02 23:00:00,29141.46359,30711.017329365797,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 00:00:00,25584.08256333333,26202.40061076044,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 01:00:00,23778.162440000004,24204.83986049799,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 02:00:00,23263.580116666668,23098.16249269831,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 03:00:00,21787.98646666667,23007.72521641709,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 04:00:00,17918.67035,21094.760028440218,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 05:00:00,18649.96010666667,19530.741378346916,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 06:00:00,20128.82271333333,19759.07560534303,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 07:00:00,22981.657366666666,21031.58392453232,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 08:00:00,25509.434423333336,23453.290687913533,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 09:00:00,27398.589913333333,26175.201622299002,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 10:00:00,28681.254249999998,29386.897533656087,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 11:00:00,29334.955546666664,30887.70598990619,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 12:00:00,29531.653156666667,30646.05786229618,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 13:00:00,29321.859776666668,30127.330985698398,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 14:00:00,28734.607386666667,29750.45610864424,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 15:00:00,28146.274136666663,29542.316688273604,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 16:00:00,28006.651956666672,28846.734879738127,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 17:00:00,28491.148970000002,29301.75160212531,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 18:00:00,35983.354159999995,31536.699769788465,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 19:00:00,37125.9781,36310.62272819306,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 20:00:00,36834.10391666667,36622.21958445056,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 21:00:00,36004.53469666667,34510.31935713526,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 22:00:00,33308.99080666666,33074.3075492821,aggregate,train,CatBoost,MaxAbsScaler
2017-07-03 23:00:00,29165.000679999997,30959.597712662508,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 00:00:00,25736.89744,26405.19986510498,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 01:00:00,23840.243636666666,24014.552959737714,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 02:00:00,23292.737883333335,22983.526513318426,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 03:00:00,22063.342796666664,22999.889163621836,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 04:00:00,18439.921066666666,21549.421946913088,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 05:00:00,18055.248343333333,19488.146595319886,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 06:00:00,21565.232646666667,19276.87862819492,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 07:00:00,23169.204936666665,21458.177402991794,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 08:00:00,25971.78982,24532.406647429558,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 09:00:00,29272.747159999995,27273.861002524856,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 10:00:00,29925.823376666667,30550.143681614645,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 11:00:00,31409.810043333335,31749.880022022655,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 12:00:00,30337.127293333335,31943.459974282167,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 13:00:00,30067.16891333334,30696.964980106088,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 14:00:00,29626.77945666667,30851.386899257028,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 15:00:00,28673.44348,30920.217131049383,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 16:00:00,28264.785499999998,29773.16727950897,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 17:00:00,29057.97789,29256.282959259115,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 18:00:00,36409.077970000006,32493.666221167427,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 19:00:00,37602.12247333333,36569.98902276613,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 20:00:00,37006.324889999996,36762.69768870533,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 21:00:00,35882.70876,35807.71844999355,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 22:00:00,33128.31135333333,33119.320133253466,aggregate,train,CatBoost,MaxAbsScaler
2017-07-04 23:00:00,29534.21270666666,30432.479288069873,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 00:00:00,26001.810966666668,26314.856086155236,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 01:00:00,23835.101536666665,24160.297975711717,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 02:00:00,22946.228759999998,22625.716131319525,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 03:00:00,21797.170540000003,22831.675094637103,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 04:00:00,18618.545493333335,20959.222727013588,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 05:00:00,18938.84384,19517.036805555323,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 06:00:00,20930.038213333333,19641.600607623266,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 07:00:00,23674.412736666665,21392.1486121554,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 08:00:00,26376.681083333337,23229.954801023636,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 09:00:00,28712.478933333332,26846.299423512322,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 10:00:00,30049.42641,29607.139416452872,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 11:00:00,30801.204073333338,31472.751605935126,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 12:00:00,30873.42702666666,31067.7228985589,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 13:00:00,30802.79057666667,30523.91492939582,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 14:00:00,30438.213186666668,30996.759618829696,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 15:00:00,29820.536506666664,31055.94098855998,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 16:00:00,29579.968516666664,30829.302921786068,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 17:00:00,29469.90854333334,31358.50793140513,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 18:00:00,36715.35069666667,32494.368261627795,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 19:00:00,37898.11626,36550.77904537544,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 20:00:00,37601.74030666667,38219.14174807691,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 21:00:00,36562.41894333333,36111.41516532254,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 22:00:00,33445.55672,33542.588585224745,aggregate,train,CatBoost,MaxAbsScaler
2017-07-05 23:00:00,29795.300263333334,31170.40517388748,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 00:00:00,26119.0534,27542.36371203809,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 01:00:00,23942.102473333336,24621.983525637657,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 02:00:00,23477.034969999997,23275.39383515781,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 03:00:00,22160.445656666667,23076.299022392595,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 04:00:00,18885.90973666667,21563.173019068745,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 05:00:00,18793.419493333335,19876.003291525078,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 06:00:00,21078.044196666666,20312.779024625757,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 07:00:00,23690.18097,22613.090018656505,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 08:00:00,26639.428979999997,25243.491276196626,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 09:00:00,28614.701590000004,28396.75559563584,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 10:00:00,30091.82583,29287.141693173508,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 11:00:00,30251.581766666666,31201.897204499674,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 12:00:00,30442.851243333338,30649.20127172123,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 13:00:00,30390.64191,30618.798970965865,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 14:00:00,29953.732430000004,30485.497836177216,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 15:00:00,29220.734196666668,30150.35462578782,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 16:00:00,28952.405186666667,29614.115864076128,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 17:00:00,28756.82204,29416.569407148272,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 18:00:00,36844.51356666667,30445.5104635907,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 19:00:00,38062.21902333333,36852.92071572667,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 20:00:00,37113.41154,37389.3541098847,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 21:00:00,36396.24319333333,37880.03394474274,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 22:00:00,33597.0878,34073.35045741694,aggregate,train,CatBoost,MaxAbsScaler
2017-07-06 23:00:00,29795.242726666667,30684.471891886773,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 00:00:00,25858.933423333332,28454.47501321237,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 01:00:00,23842.54562,24359.32362397611,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 02:00:00,23276.508723333332,23315.932424042985,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 03:00:00,22263.437746666666,22139.627946873326,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 04:00:00,18301.04030333333,21691.776432906325,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 05:00:00,18687.241243333334,19077.103720474628,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 06:00:00,21203.19380333333,19667.090927021643,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 07:00:00,23550.559133333332,23284.53153584463,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 08:00:00,26657.996416666665,24702.67743403344,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 09:00:00,30060.599176666667,28239.096939011037,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 10:00:00,29749.08438666667,30134.777058593532,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 11:00:00,31562.164553333332,32650.745341379083,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 12:00:00,29692.686650000003,31289.515049602247,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 13:00:00,29467.89235,30361.75967085713,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 14:00:00,29065.88516,29658.644710334556,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 15:00:00,28202.646640000003,28845.077382104006,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 16:00:00,27899.881376666668,27581.73310764347,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 17:00:00,28213.151526666665,28092.396916145914,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 18:00:00,35835.34720333333,33363.86472890935,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 19:00:00,37441.93291666667,36338.773307193595,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 20:00:00,36929.09798666667,36270.84930652588,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 21:00:00,35907.97442333333,36731.98300788809,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 22:00:00,33458.17571333333,35544.361811106486,aggregate,train,CatBoost,MaxAbsScaler
2017-07-07 23:00:00,29686.592823333336,33799.481215318025,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 00:00:00,26180.13025,29754.434168799326,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 01:00:00,24059.43390666667,26350.888319786744,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 02:00:00,23299.435970000002,23336.140132584824,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 03:00:00,22240.941619999998,23441.967012593406,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 04:00:00,18576.912643333333,21895.239048836564,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 05:00:00,18409.82805,18900.658180369464,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 06:00:00,20637.17153333333,19196.28721418197,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 07:00:00,23959.844830000005,21982.665664971257,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 08:00:00,26660.608146666666,23901.464922407562,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 09:00:00,28601.79935,27696.775202291483,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 10:00:00,29887.353069999997,30292.66629978701,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 11:00:00,30640.924956666666,30705.712556118655,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 12:00:00,30097.119403333334,30698.942962750996,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 13:00:00,29826.74030333334,30919.051641197035,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 14:00:00,29169.518653333336,30559.821943086885,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 15:00:00,28725.91107333333,29668.167570978963,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 16:00:00,28408.19369,29809.623841205386,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 17:00:00,29240.331149999998,29769.366770988563,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 18:00:00,37423.231216666674,31544.879002018264,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 19:00:00,38719.475223333335,36255.24331448675,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 20:00:00,37757.760733333336,36773.47293680537,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 21:00:00,36798.21783666667,35033.16877094855,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 22:00:00,33805.34477,33831.773772060515,aggregate,train,CatBoost,MaxAbsScaler
2017-07-08 23:00:00,30238.12384333334,30899.928098196582,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 00:00:00,26848.99814,29632.7037072763,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 01:00:00,24167.090136666666,26840.74824775502,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 02:00:00,23336.032203333332,24430.127507655834,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 03:00:00,22381.133183333335,24251.000517006676,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 04:00:00,18235.684833333333,21919.457517432696,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 05:00:00,17290.766366666667,19137.98999579092,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 06:00:00,18732.384743333332,18587.89353644494,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 07:00:00,21332.03686,19827.778204023845,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 08:00:00,24224.28083,21673.607427182546,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 09:00:00,26365.719816666664,24721.62846500946,aggregate,train,CatBoost,MaxAbsScaler
2017-07-09 10:00:00,27600.76692,27198.13104804869,aggregate,train,CatBoost,MaxAbsScaler
